Dataset 1 : national_male.csv,Dataset 2 : national_female.csv
d2d: I find it easier to be myself online than when I am with people face-to-face
Selected Values: ,2,3,4
,z,z^2,99% (2.58),95% (1.96),n1,n2,n1+n2,p1,1-p1,p2,1-p2,p^,SEp,freq(p1),freq(p2)
v,0.26,0.07,Accept,Accept,583,832,1415,0.49,0.51,0.48,0.52,0.48,0.03,283,398
