a9,a,c,b,e,d,g,f,i,h,j
0,27,21,538,0,0,0,0,0,0,0
1,32,15,609,0,0,0,0,0,0,0
*,*,*,*,*,*,*,*,*,*,*
reg1,a,c,b,e,d,g,f,i,h,k,j,m,l,o,n,q,p,r
0,20,35,29,24,73,23,25,15,9,57,20,118,23,0,43,26,22,24
1,28,38,22,27,100,16,26,33,24,63,24,92,22,0,59,31,21,30
*,*,*,*,*,*,*,*,*,*,*
prov1,a,c,b,e,d,g,f,i,h,k,j,m,l,o,n,q,p,s,r,u,t,w,v,y,x,z
0,20,20,29,22,15,24,27,25,24,9,23,20,15,33,24,39,23,18,29,43,32,22,0,24,26,0
1,28,21,22,36,17,29,35,26,27,24,16,24,33,32,31,28,22,19,22,59,23,21,0,30,31,0
*,*,*,*,*,*,*,*,*,*,*
a1,a,b
0,284,302
1,290,366
*,*,*,*,*,*,*,*,*,*,*
a2,a,c,b
0,586,0,0
1,0,0,656
*,*,*,*,*,*,*,*,*,*,*
a3a,a,b
0,86,485
1,92,554
*,*,*,*,*,*,*,*,*,*,*
a3b,a,b
0,125,446
1,143,503
*,*,*,*,*,*,*,*,*,*,*
a3c,a,b
0,553,17
1,636,10
*,*,*,*,*,*,*,*,*,*,*
a3d,a,b
0,561,9
1,630,16
*,*,*,*,*,*,*,*,*,*,*
a3e,a,b
0,374,196
1,455,191
*,*,*,*,*,*,*,*,*,*,*
a3f,a,b
0,165,406
1,178,468
*,*,*,*,*,*,*,*,*,*,*
a3g,a,b
0,567,3
1,641,5
*,*,*,*,*,*,*,*,*,*,*
a3h,a,b
0,557,13
1,631,15
*,*,*,*,*,*,*,*,*,*,*
a3i,a,b
0,553,17
1,627,19
*,*,*,*,*,*,*,*,*,*,*
a3j,a,b
0,569,1
1,645,1
*,*,*,*,*,*,*,*,*,*,*
a3k,a,b
0,570,0
1,644,2
*,*,*,*,*,*,*,*,*,*,*
a3l,a,b
0,540,30
1,619,27
*,*,*,*,*,*,*,*,*,*,*
a4a,a,b
0,6,571
1,29,621
*,*,*,*,*,*,*,*,*,*,*
a4g,a,b
0,575,1
1,643,5
*,*,*,*,*,*,*,*,*,*,*
a4h,a,b
0,573,3
1,642,6
*,*,*,*,*,*,*,*,*,*,*
a4c,a,b
0,574,2
1,637,11
*,*,*,*,*,*,*,*,*,*,*
a4d,a,b
0,571,5
1,639,9
*,*,*,*,*,*,*,*,*,*,*
a4e,a,b
0,573,3
1,646,2
*,*,*,*,*,*,*,*,*,*,*
a4f,a,b
0,456,120
1,433,215
*,*,*,*,*,*,*,*,*,*,*
a4i,a,b
0,531,46
1,561,87
*,*,*,*,*,*,*,*,*,*,*
a5,a,x,c,b
0,3,1,0,572
1,4,5,0,638
*,*,*,*,*,*,*,*,*,*,*
b1,x,null
0,114,451
1,155,483
*,*,*,*,*,*,*,*,*,*,*
b3,a,b
0,78,488
1,53,594
*,*,*,*,*,*,*,*,*,*,*
b6a,a,x,b
0,475,7,78
1,450,6,180
*,*,*,*,*,*,*,*,*,*,*
b6b,a,x,b
0,335,4,222
1,317,5,315
*,*,*,*,*,*,*,*,*,*,*
b6c,a,x,b
0,449,2,108
1,451,3,183
*,*,*,*,*,*,*,*,*,*,*
b6d,a,x,b
0,371,4,180
1,421,3,214
*,*,*,*,*,*,*,*,*,*,*
b6e,a,x,b
0,510,3,36
1,538,9,86
*,*,*,*,*,*,*,*,*,*,*
b6f,a,x,b
0,443,3,108
1,444,7,182
*,*,*,*,*,*,*,*,*,*,*
b6g,a,x,b
0,358,4,189
1,438,4,194
*,*,*,*,*,*,*,*,*,*,*
b7a,a,x,b
0,455,2,98
1,480,6,143
*,*,*,*,*,*,*,*,*,*,*
b7b,a,x,b
0,371,1,184
1,347,4,281
*,*,*,*,*,*,*,*,*,*,*
b7c,a,x,b
0,379,2,173
1,441,3,189
*,*,*,*,*,*,*,*,*,*,*
b7d,a,x,b
0,479,2,73
1,506,5,122
*,*,*,*,*,*,*,*,*,*,*
b7e,a,x,b
0,445,1,109
1,498,4,130
*,*,*,*,*,*,*,*,*,*,*
b7f,a,x,b
0,483,3,59
1,536,10,84
*,*,*,*,*,*,*,*,*,*,*
b8a,a,x,b
0,54,2,45
1,60,5,81
*,*,*,*,*,*,*,*,*,*,*
b8b,a,x,b
0,91,1,95
1,81,3,202
*,*,*,*,*,*,*,*,*,*,*
b8c,a,x,b
0,132,1,41
1,148,3,45
*,*,*,*,*,*,*,*,*,*,*
b8d,a,x,b
0,41,1,33
1,74,0,51
*,*,*,*,*,*,*,*,*,*,*
b8e,a,x,b
0,56,4,54
1,65,1,68
*,*,*,*,*,*,*,*,*,*,*
b8f,a,x,b
0,35,4,22
1,54,0,33
*,*,*,*,*,*,*,*,*,*,*
b9a,a,x,b
0,456,18,77
1,527,10,89
*,*,*,*,*,*,*,*,*,*,*
b9b,a,x,b
0,350,5,201
1,341,8,283
*,*,*,*,*,*,*,*,*,*,*
b9c,a,x,b
0,247,8,297
1,293,10,331
*,*,*,*,*,*,*,*,*,*,*
b9d,a,x,b
0,407,2,135
1,350,9,270
*,*,*,*,*,*,*,*,*,*,*
b10a,a,b
0,276,282
1,257,385
*,*,*,*,*,*,*,*,*,*,*
b10b1,a,b
0,161,93
1,191,56
*,*,*,*,*,*,*,*,*,*,*
b10b2,a,b
0,157,97
1,167,81
*,*,*,*,*,*,*,*,*,*,*
b10b3,a,b
0,217,37
1,213,34
*,*,*,*,*,*,*,*,*,*,*
b10c1,a,b
0,197,57
1,149,98
*,*,*,*,*,*,*,*,*,*,*
b10c2,a,b
0,214,40
1,210,37
*,*,*,*,*,*,*,*,*,*,*
b10d,a,b
0,239,15
1,239,8
*,*,*,*,*,*,*,*,*,*,*
b10e,a,b
0,228,26
1,227,20
*,*,*,*,*,*,*,*,*,*,*
b11,null
0,541
1,637
*,*,*,*,*,*,*,*,*,*,*
b12,null
0,549
1,629
*,*,*,*,*,*,*,*,*,*,*
c1,a,x,c,b
0,488,6,0,63
1,577,3,0,62
*,*,*,*,*,*,*,*,*,*,*
c2,a,x,b
0,124,8,417
1,104,11,519
*,*,*,*,*,*,*,*,*,*,*
c4a,a,x,b
0,352,8,188
1,330,1,290
*,*,*,*,*,*,*,*,*,*,*
c4c,a,x,b
0,347,6,198
1,308,3,315
*,*,*,*,*,*,*,*,*,*,*
c4b,a,x,b
0,449,7,73
1,480,6,124
*,*,*,*,*,*,*,*,*,*,*
c4c1,a,x,b
0,468,7,61
1,522,8,88
*,*,*,*,*,*,*,*,*,*,*
c4c2,a,x,b
0,477,5,55
1,507,5,108
*,*,*,*,*,*,*,*,*,*,*
c4d,a,x,b
0,479,5,39
1,542,11,51
*,*,*,*,*,*,*,*,*,*,*
c4f,a,x,b
0,487,8,25
1,545,11,49
*,*,*,*,*,*,*,*,*,*,*
c4g,a,x,b
0,460,5,66
1,505,6,102
*,*,*,*,*,*,*,*,*,*,*
c4e,a,x,b
0,463,9,62
1,504,3,105
*,*,*,*,*,*,*,*,*,*,*
c4h,a,x,b
0,464,4,75
1,482,3,136
*,*,*,*,*,*,*,*,*,*,*
c4i,a,x,b
0,489,6,22
1,550,10,49
*,*,*,*,*,*,*,*,*,*,*
c4j,a,x,b
0,490,4,22
1,564,11,27
*,*,*,*,*,*,*,*,*,*,*
c4k,a,x,b
0,482,7,22
1,569,7,19
*,*,*,*,*,*,*,*,*,*,*
c4l,a,x,b
0,490,8,20
1,569,6,29
*,*,*,*,*,*,*,*,*,*,*
c4o,a,x,b
0,478,6,49
1,546,5,67
*,*,*,*,*,*,*,*,*,*,*
c4m,a,x,b
0,486,4,38
1,554,5,61
*,*,*,*,*,*,*,*,*,*,*
c4n,a,x,b
0,492,6,22
1,577,9,24
*,*,*,*,*,*,*,*,*,*,*
c4o1,a,x,b
0,474,5,37
1,559,8,42
*,*,*,*,*,*,*,*,*,*,*
c4r,a,x,b
0,446,5,62
1,503,5,101
*,*,*,*,*,*,*,*,*,*,*
c4p,a,x,b
0,313,9,206
1,280,5,339
*,*,*,*,*,*,*,*,*,*,*
c4t,a,x,b
0,458,5,64
1,493,6,116
*,*,*,*,*,*,*,*,*,*,*
c4q,a,x,b
0,425,5,90
1,469,4,144
*,*,*,*,*,*,*,*,*,*,*
c4u,a,x,b
0,420,6,97
1,413,3,198
*,*,*,*,*,*,*,*,*,*,*
c4t1,a,x,b
0,424,9,82
1,466,9,143
*,*,*,*,*,*,*,*,*,*,*
c4v,a,x,b
0,420,6,94
1,467,4,146
*,*,*,*,*,*,*,*,*,*,*
c4w,a,x,b
0,467,6,42
1,524,6,80
*,*,*,*,*,*,*,*,*,*,*
c4x,a,x,b
0,309,5,223
1,330,2,293
*,*,*,*,*,*,*,*,*,*,*
c4y,a,x,b
0,331,3,213
1,390,3,237
*,*,*,*,*,*,*,*,*,*,*
c4z,a,x,b
0,389,5,147
1,446,6,172
*,*,*,*,*,*,*,*,*,*,*
c4bb,a,x,b
0,380,5,150
1,403,3,220
*,*,*,*,*,*,*,*,*,*,*
c4cc,a,x,b
0,286,3,252
1,316,2,310
*,*,*,*,*,*,*,*,*,*,*
c4cc1,a,x,b
0,482,6,35
1,526,7,77
*,*,*,*,*,*,*,*,*,*,*
c4gg,a,x,b
0,399,4,114
1,402,6,213
*,*,*,*,*,*,*,*,*,*,*
c4ee,a,x,b
0,449,4,64
1,510,6,99
*,*,*,*,*,*,*,*,*,*,*
c4ff,a,x,b
0,467,5,41
1,512,10,84
*,*,*,*,*,*,*,*,*,*,*
c4hh,a,x,b
0,474,3,38
1,531,7,71
*,*,*,*,*,*,*,*,*,*,*
c4hh1,a,x,b
0,468,4,36
1,539,4,59
*,*,*,*,*,*,*,*,*,*,*
c4hh2,a,x,b
0,480,7,19
1,570,9,26
*,*,*,*,*,*,*,*,*,*,*
c6a,a,x,b
0,401,3,127
1,435,2,177
*,*,*,*,*,*,*,*,*,*,*
c6b,a,x,b
0,446,5,73
1,461,7,139
*,*,*,*,*,*,*,*,*,*,*
c6c,a,x,b
0,435,2,91
1,403,3,208
*,*,*,*,*,*,*,*,*,*,*
c6d,a,x,b
0,487,3,38
1,523,8,75
*,*,*,*,*,*,*,*,*,*,*
c6e,a,x,b
0,452,4,68
1,493,4,111
*,*,*,*,*,*,*,*,*,*,*
c6f,a,x,b
0,466,4,46
1,500,6,91
*,*,*,*,*,*,*,*,*,*,*
c6g,a,x,b
0,470,8,30
1,536,7,59
*,*,*,*,*,*,*,*,*,*,*
c6g1,a,x,b
0,444,4,64
1,484,7,109
*,*,*,*,*,*,*,*,*,*,*
c6h,a,x,b
0,470,4,35
1,534,4,67
*,*,*,*,*,*,*,*,*,*,*
c7a,a,x,b
0,394,2,114
1,433,5,167
*,*,*,*,*,*,*,*,*,*,*
c7b,a,x,b
0,433,3,68
1,458,6,139
*,*,*,*,*,*,*,*,*,*,*
c7c,a,x,b
0,421,2,83
1,389,6,211
*,*,*,*,*,*,*,*,*,*,*
c7d,a,x,b
0,458,2,46
1,525,7,71
*,*,*,*,*,*,*,*,*,*,*
c7e,a,x,b
0,444,3,52
1,495,5,104
*,*,*,*,*,*,*,*,*,*,*
c7f,a,x,b
0,452,6,36
1,513,7,81
*,*,*,*,*,*,*,*,*,*,*
c7g,a,x,b
0,465,4,25
1,536,8,54
*,*,*,*,*,*,*,*,*,*,*
c7g1,a,x,b
0,444,5,45
1,495,10,89
*,*,*,*,*,*,*,*,*,*,*
