N,F,P,Sample,n,f,p,SE,Z,LB,UB,Accept/Reject
1671,208,0.12447636146020347,11,203,16,0.07881773399014778,0.023170177547345818,2.58,0.019038675917995573,0.1385967920623,Accept
1671,208,0.12447636146020347,9,102,10,0.09803921568627451,0.032687167971219955,2.58,0.013706322320527028,0.182372109052022,Accept
1671,208,0.12447636146020347,16,212,34,0.16037735849056603,0.022673024127870155,2.58,0.10188095624066103,0.21887376074047105,Accept
1671,208,0.12447636146020347,12,192,19,0.09895833333333333,0.02382466300236395,2.58,0.03749070278723434,0.1604259638794323,Accept
1671,208,0.12447636146020347,15,203,35,0.1724137931034483,0.023170177547345818,2.58,0.11263473503129608,0.2321928511756005,Accept
1671,208,0.12447636146020347,14,229,28,0.1222707423580786,0.02181522213007285,2.58,0.06598746926249063,0.17855401545366656,Accept
1671,208,0.12447636146020347,10,207,16,0.07729468599033816,0.022945219040164378,2.58,0.018096020866714066,0.13649335111396227,Accept
1671,208,0.12447636146020347,13,164,18,0.10975609756097561,0.02577837022249943,2.58,0.04324790238692708,0.17626429273502414,Accept
1671,208,0.12447636146020347,17,159,32,0.20125786163522014,0.026180553167137428,2.58,0.1337120344640056,0.2688036888064347,Reject
