Dataset 1 : national_male.csv,Dataset 2 : national_female.csv
f16a: I ignored the problem or hoped the problem would go away by itself
Selected Values: ,1
,z,z^2,99% (2.58),95% (1.96),n1,n2,n1+n2,p1,1-p1,p2,1-p2,p^,SEp,freq(p1),freq(p2)
v,0.46,0.22,Accept,Accept,125,150,275,0.57,0.43,0.54,0.46,0.55,0.06,71,81
